hs4,market_growth_5y,total_trade,market_size_share,country_current_exports,country_export_growth_5y,country_market_share_2020,country_market_share_2024,market_share_change_abs,distance_travelled,eff_num_exp,country_exporter_rank,accessible_market_size,accessible_market_growth_5y,dai_index,dai_percentile,dai_lead,raw_rca_trade,market_size,accessible_market_size_share,accessible_market_to_market_ratio,above_median_cagr,above_median_export_cagr,above_median_accessible_market_growth
0711,0.04835905751307856,867832825.0,4.0158337940418403e-05,25522970.0,0.233233182232794,0.013056277963885496,0.029410007624452325,0.016353729660566828,4106.620765412092,11.427064026215199,10.0,65924424.0,0.12485955971295648,1.7696405972427707,90.0,20.0,8.369337142440957,867832825.0,4.6248664560557844e-05,0.07596442782629247,True,True,True
0712,0.015481249282722542,3611410848.0,0.00016711543179491627,1147259.0,-0.2097323203119561,0.0011129432387526135,0.0003176761238991549,-0.0007952671148534587,4826.08214090124,4.114736786072047,65.0,116438276.0,0.06550785984999896,1.139317986986221,93.54838709677419,45.16129032258064,0.09040251253812394,3611410848.0,8.168618612024055e-05,0.03224176946372179,False,False,False
0713,0.09450927824767974,18872979520.0,0.0008733335127151425,389820729.0,-0.05542220526788033,0.04314525483992181,0.020654964871174724,-0.022490289968747083,5870.920100348925,12.108364502864484,12.0,713364742.0,0.03647372696723372,1.4188812889193478,53.333333333333336,16.66666666666667,5.877875547655693,18872979520.0,0.0005004543788215258,0.03779820463663599,True,False,False
0714,0.03343680020933193,2944996542.0,0.00013627759052211422,4224482.0,0.1568794813104899,0.0008159577944837775,0.0014344607675264292,0.0006185029730426517,2457.5916172783755,8.10163951597994,31.0,4948101.0,0.04471099174543025,0.936754133178295,61.29032258064516,-3.225806451612904,0.40821090338826027,2944996542.0,3.4712940891339576e-06,0.001680172091692731,False,True,False
0801,0.028289343264746858,9691065464.0,0.0004484470634145807,208140.0,1.1026760627498957,6.007570066437383e-07,2.147751460076196e-05,2.0876757594118222e-05,7671.657023310905,7.177490417175756,85.0,128836892.0,0.05243996186792188,1.2563581348359256,80.64516129032258,-6.451612903225808,0.006111952195688096,9691065464.0,9.038431949185963e-05,0.013294399101791064,False,True,False
0802,0.012574437090479673,19719009943.0,0.0009124829602308079,31437961.0,0.03756152597225548,0.0014113501213272508,0.0015942971321012028,0.00018294701077395197,6255.919733770147,4.220194510690217,35.0,281514981.0,0.060716232625426914,0.9253227030338878,16.129032258064516,-16.129032258064516,0.45369625109133815,19719009943.0,0.0001974942082928296,0.014276324309067771,False,True,False
0803,0.011628325282895036,15480707936.0,0.0007163585922793426,70458.0,0.03633368575609697,4.0340968808248625e-06,4.5513422442491584e-06,5.17245363424296e-07,6323.876204935283,7.8159857429552995,94.0,211430726.0,0.020700372101625897,0.7880363475469465,16.129032258064516,-38.70967741935483,0.0012951957775449374,15480707936.0,0.00014832725310681843,0.013657691035454724,False,True,False
0804,0.050336147805521536,19827328807.0,0.000917495337523444,445786.0,-0.25040246769964913,0.00012144035736373979,2.248341187758061e-05,-9.895694548615918e-05,4671.515201202335,11.185553339565478,106.0,171394559.0,0.1625221732788844,0.8326793237465899,25.806451612903224,-22.580645161290327,0.0063982048736152845,19827328807.0,0.00012024025369862527,0.008644359543757073,True,False,True
0805,0.005489532232213268,16969567656.0,0.0007852545017900675,170061033.0,-0.09564404126004866,0.01702647641624699,0.010021530097136612,-0.0070049463191103785,4349.230240722248,10.389929168465484,17.0,103917694.0,0.09001826003163638,0.6694487947154661,20.0,-56.66666666666667,2.851871551244362,16969567656.0,7.290248863930452e-05,0.006123767918345132,False,False,True
0806,0.02306418979048175,12445022816.0,0.0005758844532311226,91343720.0,0.07620252260238503,0.005698064823289588,0.007339779231466215,0.0016417144081766278,5459.714188582355,13.780323273785807,22.0,239809242.0,0.07473601013444409,0.8082627964365737,26.666666666666668,-3.333333333333332,2.088713737297811,12445022816.0,0.00016823593622569444,0.019269489943536958,False,True,False
0807,0.028184429247495313,4513837274.0,0.00020887456366650914,12672.0,-0.37289081578977534,3.326125049737765e-05,2.807367485972867e-06,-3.045388301140478e-05,3035.075598544559,10.322652530767233,114.0,4933524.0,0.024399778413965567,0.5725673728158718,16.129032258064516,-70.96774193548387,0.0007989050962808566,4513837274.0,3.4610677307921806e-06,0.001092977814777999,False,False,False
0808,0.0066870071562752376,10385389465.0,0.00048057640569003726,364393060.0,-0.007305565947437254,0.037630647588309314,0.03508708664494943,-0.0025435609433598835,4219.266470860835,12.391080868531908,11.0,528319074.0,0.11931122916256487,1.5665489319050547,100.0,50.0,9.984888859174097,10385389465.0,0.0003706373169733047,0.05087137808172705,False,False,True
0809,0.06009375850704357,10944638753.0,0.0005064552630614929,53036329.0,0.05257410896142334,0.005021459873697352,0.004845872960901737,-0.00017558691279561528,7672.845607458792,4.783560294922177,17.0,268632133.0,0.14304355554784798,0.7605631511370451,13.333333333333334,-49.99999999999999,1.3790116982324476,10944638753.0,0.00018845636647965496,0.024544632222453764,True,True,True
0810,0.07276957559975039,30057516070.0,0.0013908898732755551,44272693.0,-0.0640661340792672,0.002913998219840978,0.0014729325236621257,-0.0014410656961788523,4099.922451280301,12.99933862425819,36.0,129041757.0,0.14275631962904867,0.6979782016868505,9.67741935483871,-80.64516129032258,0.41915898275202446,30057516070.0,9.052804062115153e-05,0.004293161041633604,True,False,True
0811,0.04494752410041292,7341540532.0,0.00033972449208444623,18674329.0,-0.024380027701711993,0.00358531072076445,0.0025436526460084386,-0.0010416580747560113,3997.4051620172486,21.15596705369643,44.0,103660419.0,0.17088701997715972,0.788163945626781,6.451612903225806,-64.51612903225806,0.7238585871703963,7341540532.0,7.272199976351522e-05,0.014119709419047582,True,False,True
0812,0.03224336130889727,232469157.0,1.0757342541785261e-05,3024917.0,0.4536208985707111,0.0023496480964929974,0.01301212186182617,0.010662473765333172,4048.8662326726676,13.12663981238048,14.0,1193812.0,0.051551221496773714,0.5873859418521306,3.3333333333333335,-50.0,3.702917598348556,232469157.0,8.375076699398796e-07,0.005135356515273121,False,True,False
